STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-07,0.15,",,7,0700",0,",,7",0,",,7,0700",51,",,7",36,",,7",45,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-08,0.35,",,7,0700",0,",,7",0,",,7,0700",52,",,7",33,",,7",33,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-09,0.02,",,7,0700",0.2,",,7",0,"T,,7,0700",43,",,7",29,",,7",32,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-10,0.03,",,7,0700",0.3,",,7",0,",,7,0700",40,",,7",18,",,7",22,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-11,0.04,",,7,0700",0,",,7",0,",,7,0700",42,",,7",22,",,7",38,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-12,0.02,",,7,0700",0,",,7",0,",,7,0700",66,",,7",38,",,7",52,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-13,0,",,7,0700",0,",,7",0,",,7,0700",53,",,7",27,",,7",35,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-14,0,",,7,0700",0,",,7",0,",,7,0700",52,",,7",28,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-15,0,",,7,0700",0,",,7",0,",,7,0700",58,",,7",30,",,7",57,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-16,0,",,7,0700",0,",,7",0,",,7,0700",64,",,7",33,",,7",64,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-17,0,",,7,0700",0,",,7",0,",,7,0700",68,",,7",35,",,7",59,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-18,0,",,7,0700",0,",,7",0,",,7,0700",73,",,7",41,",,7",46,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-19,0,",,7,0700",0,",,7",0,",,7,0700",78,",,7",45,",,7",51,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-20,0,",,7,0700",0,",,7",0,",,7,0700",74,",,7",35,",,7",45,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-21,0,",,7,0700",0,",,7",0,",,7,0700",66,",,7",43,",,7",56,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-22,0,"T,,7,0700",0,",,7",0,",,7,0700",67,",,7",55,",,7",63,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-23,0.15,",,7,0700",0,",,7",0,",,7,0700",67,",,7",54,",,7",54,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-24,0,",,7,0700",0,",,7",0,",,7,0700",64,",,7",34,",,7",40,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-25,0,",,7,0700",0,",,7",0,",,7,0700",63,",,7",40,",,7",56,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-26,0,",,7,0700",0,",,7",0,",,7,0700",74,",,7",56,",,7",64,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-27,0,",,7,0700",0,",,7",0,",,7,0700",76,",,7",47,",,7",48,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-28,0.1,",,7,0700",0,",,7",0,",,7,0700",50,",,7",44,",,7",47,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-29,0.45,",,7,0700",0,",,7",0,",,7,0700",48,",,7",41,",,7",41,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-30,0.06,",,7,0700",0,",,7",0,",,7,0700",46,",,7",41,",,7",46,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-01,0.55,",,7,0700",0,",,7",0,",,7,0700",51,",,7",44,",,7",51,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-02,0.05,",,7,0700",0,",,7",0,",,7,0700",55,",,7",49,",,7",55,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-03,0.38,",,7,0700",0,",,7",0,",,7,0700",76,",,7",53,",,7",53,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-04,0.7,",,7,0700",0,",,7",0,",,7,0700",66,",,7",50,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-05,0.04,",,7,0700",0,",,7",0,",,7,0700",54,",,7",44,",,7",45,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-06,0.11,",,7,0700",0,",,7",0,",,7,0700",54,",,7",45,",,7",47,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-07,0.7,",,7,0700",0,",,7",0,",,7,0700",50,",,7",43,",,7",45,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-08,0,",,7,0700",0,",,7",0,",,7,0700",60,",,7",45,",,7",53,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-09,0,",,7,0700",0,",,7",0,",,7,0700",63,",,7",40,",,7",55,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-10,0,",,7,0700",0,",,7",0,",,7,0700",56,",,7",45,",,7",46,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-11,0.1,",,7,0700",0,",,7",0,",,7,0700",53,",,7",45,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-12,0,",,7,0700",0,",,7",0,",,7,0700",61,",,7",50,",,7",61,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-13,0,"T,,7,0700",0,",,7",0,",,7,0700",70,",,7",57,",,7",60,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-14,0.08,",,7,0700",0,",,7",0,",,7,0700",70,",,7",43,",,7",61,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-15,0.25,",,7,0700",0,",,7",0,",,7,0700",65,",,7",38,",,7",44,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-16,0,",,7,0700",0,",,7",0,",,7,0700",53,",,7",36,",,7",43,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-17,0.04,",,7,0700",0,",,7",0,",,7,0700",61,",,7",42,",,7",51,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-18,0.2,",,7,0700",0,",,7",0,",,7,0700",62,",,7",42,",,7",52,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-19,0.04,",,7,0700",0,",,7",0,",,7,0700",55,",,7",44,",,7",55,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-20,0,",,7,0700",0,",,7",0,",,7,0700",67,",,7",41,",,7",54,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-21,0.44,",,7,0700",0,",,7",0,",,7,0700",70,",,7",47,",,7",48,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-22,0.5,",,7,0700",0,",,7",0,",,7,0700",51,",,7",46,",,7",47,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-23,0.23,",,7,0700",0,",,7",0,",,7,0700",67,",,7",47,",,7",67,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-24,0.34,",,7,0700",0,",,7",0,",,7,0700",70,",,7",47,",,7",59,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-25,0,",,7,0700",0,",,7",0,",,7,0700",77,",,7",51,",,7",65,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-26,0,",,7,0700",0,",,7",0,",,7,0700",80,",,7",56,",,7",67,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-27,0,",,7,0700",0,",,7",0,",,7,0700",83,",,7",63,",,7",82,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-28,0.43,",,7,0700",0,",,7",0,",,7,0700",84,",,7",62,",,7",79,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-29,0,"T,,7,0700",0,",,7",0,",,7,0700",84,",,7",60,",,7",73,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-30,0.13,",,7,0700",0,",,7",0,",,7,0700",79,",,7",58,",,7",63,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-05-31,0,",,7,0700",0,",,7",0,",,7,0700",80,",,7",58,",,7",66,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-01,0,",,7,0700",0,",,7",0,",,7,0700",82,",,7",57,",,7",63,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-02,0,",,7,0700",0,",,7",0,",,7,0700",82,",,7",61,",,7",64,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-03,0,",,7,0700",0,",,7",0,",,7,0700",76,",,7",63,",,7",64,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-04,0.33,",,7,0700",0,",,7",0,",,7,0700",75,",,7",60,",,7",66,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-05,0,",,7,0700",0,",,7",0,",,7,0700",78,",,7",66,",,7",69,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-06,0.66,",,7,0700",0,",,7",0,",,7,0700",77,",,7",61,",,7",64,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-07,0,",,7,0700",0,",,7",0,",,7,0700",78,",,7",60,",,7",67,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-08,0,"T,,7,0700",0,",,7",0,",,7,0700",76,",,7",53,",,7",53,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-09,0.08,",,7,0700",0,",,7",0,",,7,0700",62,",,7",47,",,7",56,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-10,0,",,7,0700",0,",,7",0,",,7,0700",73,",,7",42,",,7",67,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-11,0,",,7,0700",0,",,7",0,",,7,0700",77,",,7",52,",,7",55,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-12,0,",,7,0700",0,",,7",0,",,7,0700",87,",,7",55,",,7",77,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-13,0,",,7,0700",0,",,7",0,",,7,0700",79,",,7",53,",,7",56,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-14,0,",,7,0700",0,",,7",0,",,7,0700",72,",,7",53,",,7",59,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-15,0.02,",,7,0700",0,",,7",0,",,7,0700",73,",,7",51,",,7",62,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-16,0.22,",,7,0700",0,",,7",0,",,7,0700",76,",,7",62,",,7",66,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-17,0.62,",,7,0700",0,",,7",0,",,7,0700",75,",,7",58,",,7",61,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-18,0,",,7,0700",0,",,7",0,",,7,0700",78,",,7",52,",,7",55,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-19,0,",,7,0700",0,",,7",0,",,7,0700",79,",,7",55,",,7",69,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-20,0,",,7,0700",0,",,7",0,",,7,0700",81,",,7",56,",,7",80,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-21,0,",,7,0700",0,",,7",0,",,7,0700",82,",,7",71,",,7",73,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-22,1.12,",,7,0700",0,",,7",0,",,7,0700",79,",,7",61,",,7",68,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-23,0.27,",,7,0700",0,",,7",0,",,7,0700",76,",,7",58,",,7",64,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-24,0.93,",,7,0700",0,",,7",0,",,7,0700",75,",,7",60,",,7",73,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-25,0.07,",,7,0700",0,",,7",0,",,7,0700",76,",,7",61,",,7",76,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-26,0,",,7,0700",0,",,7",0,",,7,0700",77,",,7",56,",,7",77,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-27,0,",,7,0700",0,",,7",0,",,7,0700",79,",,7",56,",,7",68,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-28,0.05,",,7,0700",0,",,7",0,",,7,0700",78,",,7",66,",,7",71,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-29,0.1,",,7,0700",0,",,7",0,",,7,0700",84,",,7",58,",,7",62,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-06-30,0,",,7,0700",0,",,7",0,",,7,0700",72,",,7",51,",,7",68,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-01,0,",,7,0700",0,",,7",0,",,7,0700",76,",,7",60,",,7",70,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-02,0,",,7,0700",0,",,7",0,",,7,0700",80,",,7",55,",,7",60,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-03,0,",,7,0700",0,",,7",0,",,7,0700",72,",,7",53,",,7",61,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-04,0,",,7,0700",0,",,7",0,",,7,0700",71,",,7",60,",,7",65,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-05,0.52,",,7,0700",0,",,7",0,",,7,0700",70,",,7",64,",,7",70,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-06,0,",,7,0700",0,",,7",0,",,7,0700",80,",,7",64,",,7",69,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-07,0,",,7,0700",0,",,7",0,",,7,0700",85,",,7",66,",,7",75,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-08,0,"T,,7,0700",0,",,7",0,",,7,0700",82,",,7",65,",,7",80,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-09,0.62,",,7,0700",0,",,7",0,",,7,0700",80,",,7",66,",,7",75,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-10,0,",,7,0700",0,",,7",0,",,7,0700",83,",,7",63,",,7",77,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-11,0,",,7,0700",0,",,7",0,",,7,0700",79,",,7",55,",,7",59,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-12,0,",,7,0700",0,",,7",0,",,7,0700",81,",,7",59,",,7",76,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-13,0,",,7,0700",0,",,7",0,",,7,0700",82,",,7",66,",,7",82,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-14,0.02,",,7,0700",0,",,7",0,",,7,0700",84,",,7",68,",,7",76,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-15,0,",,7,0700",0,",,7",0,",,7,0700",88,",,7",70,",,7",72,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-16,0,",,7,0700",0,",,7",0,",,7,0700",83,",,7",65,",,7",75,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-17,0,",,7,0700",0,",,7",0,",,7,0700",82,",,7",62,",,7",71,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-18,0,",,7,0700",0,",,7",0,",,7,0700",84,",,7",63,",,7",80,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-19,0.92,",,7,0700",0,",,7",0,",,7,0700",84,",,7",63,",,7",72,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-20,0,",,7,0700",0,",,7",0,",,7,0700",82,",,7",55,",,7",65,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-21,0,",,7,0700",0,",,7",0,",,7,0700",79,",,7",58,",,7",76,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-22,0,",,7,0700",0,",,7",0,",,7,0700",83,",,7",63,",,7",74,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-23,0,",,7,0700",0,",,7",0,",,7,0700",82,",,7",72,",,7",80,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-24,0,",,7,0700",0,",,7",0,",,7,0700",88,",,7",60,",,7",82,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-25,0.1,",,7,0700",0,",,7",0,",,7,0700",88,",,7",60,",,7",77,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-26,0.77,",,7,0700",0,",,7",0,",,7,0700",87,",,7",68,",,7",71,",,7,0700",,,,,1,",,7",1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-27,0,",,7,0700",0,",,7",0,",,7,0700",84,",,7",64,",,7",70,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-28,0,",,7,0700",0,",,7",0,",,7,0700",86,",,7",66,",,7",74,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-29,0.44,",,7,0700",0,",,7",0,",,7,0700",81,",,7",65,",,7",69,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-30,0,",,7,0700",0,",,7",0,",,7,0700",85,",,7",64,",,7",70,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-07-31,1.65,",,7,0700",0,",,7",0,",,7,0700",79,",,7",67,",,7",69,",,7,0700",,,,,1,",,7",1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-01,0,",,7,0700",0,",,7",0,",,7,0700",81,",,7",67,",,7",71,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-02,0.05,",,7,0700",0,",,7",0,",,7,0700",76,",,7",62,",,7",70,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-03,0,",,7,0700",0,",,7",0,",,7,0700",80,",,7",64,",,7",64,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-04,0,",,7,0700",0,",,7",0,",,7,0700",78,",,7",60,",,7",66,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-05,0,",,7,0700",0,",,7",0,",,7,0700",77,",,7",62,",,7",71,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-06,0,",,7,0700",0,",,7",0,",,7,0700",77,",,7",62,",,7",72,",,7,0700",,,,,1,",,7",,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-07,0,"T,,7,0700",0,",,7",0,",,7,0700",84,",,7",64,",,7",74,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-08,0,",,7,0700",0,",,7",0,",,7,0700",81,",,7",58,",,7",72,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-09,0,",,7,0700",0,",,7",0,",,7,0700",80,",,7",60,",,7",62,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-10,0,",,7,0700",0,",,7",0,",,7,0700",75,",,7",62,",,7",73,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-08-11,0,",,7,0700",0,",,7",0,",,7,0700",86,",,7",73,",,7",73,",,7,0700",,,,,,,,,,,,,,
